"discount","gender","age","marital_status","education","city_level","purchase_power","original_unit_price"
1,"F","16-25","S",3,4,3,78
1,"F","26-35","M",3,2,2,0
1,"F","36-45","M",3,1,-1,63
1,"F","26-35","M",3,3,2,89
0,"F","36-45","M",3,2,3,42
1,"F","26-35","M",2,2,3,89
0,"F","26-35","M",2,2,3,0
0,"M","16-25","S",3,2,2,0
0,"M","26-35","S",3,-1,2,0
0,"M","26-35","S",3,-1,2,0
0,"M","26-35","S",3,-1,2,0
1,"M","26-35","S",3,-1,2,299
1,"F","16-25","S",3,-1,2,198
1,"F","26-35","S",4,1,2,98
1,"F","36-45","M",2,3,2,268
1,"F","16-25","S",2,2,2,238
1,"F","36-45","S",3,4,3,49
1,"F","26-35","S",2,4,3,59.9
1,"F","26-35","S",3,2,2,135
1,"M","16-25","M",2,4,2,108
1,"M","16-25","M",2,4,2,178
1,"M",">=56","U",-1,4,-1,75
1,"F","16-25","S",3,2,3,65
1,"F","16-25","U",-1,2,-1,139
1,"F","16-25","U",-1,2,-1,65
0,"M","26-35","S",3,3,2,0
1,"F","36-45","M",3,1,2,159
1,"F","26-35","S",3,1,2,258
0,"F","16-25","S",3,2,3,59
1,"M","26-35","M",3,1,2,150
1,"M","26-35","S",3,2,2,119
1,"F","36-45","M",3,-1,2,52
1,"M","26-35","M",3,-1,2,139
1,"M","26-35","S",4,1,2,238
1,"M","26-35","S",4,1,2,59.9
1,"F","16-25","S",2,3,2,78
0,"F","16-25","S",-1,4,4,145
0,"F","26-35","S",3,4,2,0
1,"M","26-35","M",4,2,2,66
1,"F","26-35","M",4,1,2,69.9
1,"M","16-25","S",2,2,2,298
1,"F","16-25","M",3,-1,2,49.9
1,"F","36-45","S",2,3,3,85
1,"F","26-35","S",3,2,3,139
1,"F","26-35","S",3,2,3,69
1,"F",">=56","M",4,1,2,118
0,"M","16-25","S",2,2,2,55
1,"F","26-35","M",-1,3,3,108
1,"F","26-35","M",4,2,2,170
1,"M","26-35","S",3,2,2,55
1,"F","36-45","M",3,2,2,118
1,"F","16-25","M",3,3,2,299
1,"M","26-35","M",3,3,2,78
1,"F","26-35","M",3,3,1,110
0,"F","36-45","M",3,1,3,0
1,"M","26-35","M",3,2,2,59.9
1,"F","26-35","M",3,1,2,330
1,"M","26-35","M",3,3,2,198
0,"F","16-25","U",-1,3,-1,0
1,"M","16-25","U",-1,4,-1,119
1,"F","36-45","M",-1,3,-1,69
0,"M","36-45","M",4,2,2,58
1,"M",">=56","M",-1,2,-1,309
1,"F","26-35","M",3,2,2,0
1,"F","26-35","S",3,-1,2,78
1,"F","26-35","S",3,1,3,78
1,"F","16-25","S",2,2,2,298
0,"M","26-35","S",2,-1,3,59
1,"M","16-25","S",3,4,3,85
1,"M","26-35","M",3,2,2,65
0,"F","26-35","S",3,1,2,59
1,"M","26-35","M",4,1,2,59
1,"F","26-35","M",3,2,2,245
0,"F","26-35","M",3,3,2,0
0,"F","26-35","M",3,3,2,0
1,"M","16-25","S",3,2,2,298
1,"M","16-25","S",3,2,2,298
0,"F","16-25","S",3,2,2,0
1,"F","36-45","M",3,2,2,68
1,"F","26-35","U",3,1,-1,100
1,"F","16-25","S",2,-1,3,129
1,"F","36-45","M",3,1,2,109
0,"F","46-55","S",3,4,3,59
1,"F","26-35","S",4,3,2,78
1,"F","26-35","S",4,3,2,39.9
1,"F","16-25","U",-1,4,4,49.8
1,"F","26-35","S",3,4,3,245
1,"F","36-45","M",3,1,2,298
1,"M","26-35","M",3,2,2,129
1,"F","26-35","S",3,4,2,98
1,"F","26-35","M",4,3,2,269
1,"M","16-25","S",1,5,3,59
0,"M",">=56","M",2,2,2,88
1,"F","26-35","S",3,2,2,89
1,"F","26-35","M",3,4,3,158
1,"F","16-25","S",3,3,2,78
1,"F","26-35","S",4,3,3,69.9
0,"M","36-45","M",2,-1,2,29
0,"F","16-25","S",2,3,2,156
1,"F","26-35","S",3,1,3,78
1,"F","26-35","M",3,3,2,298
0,"F","16-25","S",3,4,2,49
1,"F","36-45","M",2,4,1,0
1,"F","36-45","M",2,4,1,0
1,"F","26-35","M",3,-1,2,59
1,"F","26-35","S",3,2,2,127.9
0,"F","26-35","S",3,2,2,0
0,"F","46-55","M",-1,3,4,49.9
1,"F","36-45","M",3,1,3,65
0,"F","16-25","S",2,2,4,0
1,"F","26-35","M",1,2,3,249
1,"F","26-35","M",2,4,1,138
0,"M","36-45","S",3,2,2,0
1,"F","26-35","S",4,2,2,139.9
1,"F","36-45","U",-1,1,-1,158
1,"M","16-25","S",3,2,2,89
1,"F","26-35","M",2,3,2,129
1,"F","36-45","M",3,3,2,178
1,"F","16-25","U",-1,4,-1,79
0,"M","26-35","M",3,3,2,125
1,"F","16-25","S",3,2,3,139
1,"F","16-25","S",2,2,2,89
1,"F","26-35","S",3,1,3,78
1,"F","36-45","M",3,1,3,79.9
0,"M","46-55","M",3,4,3,79
1,"F","46-55","M",-1,2,3,149
1,"M","16-25","S",3,1,2,298
0,"F","26-35","M",3,4,3,0
0,"F","26-35","S",3,3,3,0
1,"F","36-45","S",3,1,2,168
1,"F","36-45","S",3,1,2,168
1,"F","26-35","M",3,1,2,78
1,"F","36-45","M",2,4,2,99
0,"F","36-45","M",2,4,2,0
1,"F","26-35","S",3,2,1,298
0,"F","16-25","S",3,4,2,0
1,"F","16-25","S",3,4,2,199
1,"F","16-25","S",3,4,2,299
1,"F","16-25","S",2,1,1,59.9
1,"F","36-45","M",3,2,2,68
1,"F","16-25","S",3,4,3,89
1,"F","16-25","S",3,2,3,128
1,"F","26-35","S",3,2,2,158
0,"M","36-45","M",4,2,2,145
1,"F","26-35","S",3,4,2,298
1,"F","26-35","S",3,4,2,178
0,"F","26-35","S",3,4,2,0
1,"F","26-35","M",3,1,1,69
1,"F","26-35","M",3,1,2,59
1,"F","26-35","M",3,1,2,78
1,"F","16-25","S",3,2,2,65
0,"F","26-35","S",2,2,2,0
1,"F","26-35","S",3,3,3,195
1,"M","16-25","S",3,1,2,149
1,"F","16-25","S",1,1,2,159
1,"M","16-25","S",3,4,3,298
0,"F","26-35","S",3,4,2,59
1,"F","16-25","M",3,4,3,59
1,"F","36-45","M",4,1,2,250
0,"F","36-45","M",4,1,2,0
1,"M","26-35","S",4,2,2,188
1,"M","26-35","M",4,1,2,299
1,"F","26-35","S",-1,4,2,78
0,"M","36-45","M",3,1,2,125
1,"F","46-55","S",3,2,2,298
1,"M","16-25","S",3,1,2,79
1,"F","26-35","M",3,1,3,298
0,"F","26-35","M",3,1,3,0
1,"M","16-25","U",-1,1,-1,150
1,"F","26-35","S",4,2,2,59
1,"M","26-35","M",3,2,2,89
1,"F","36-45","S",3,1,3,80
1,"F","46-55","M",4,1,2,139
1,"F","26-35","S",3,3,2,129
1,"F","26-35","S",3,3,2,28
1,"F","26-35","S",3,3,2,79
1,"F","36-45","M",4,2,2,69
0,"M","16-25","S",3,1,2,0
0,"F","26-35","S",2,4,2,0
0,"F","26-35","S",2,4,2,0
1,"F","26-35","M",3,2,2,0
1,"F","16-25","S",3,3,3,69.9
0,"F","36-45","M",3,2,3,0
1,"F","16-25","S",3,4,3,149
1,"M","16-25","S",4,4,2,210
1,"M","16-25","S",4,4,2,0
1,"F","26-35","S",2,4,2,78
1,"F","16-25","S",2,2,2,66
1,"F","36-45","M",3,4,2,298
1,"F","26-35","S",3,4,2,298
0,"F","26-35","S",3,4,2,0
0,"M","16-25","S",3,2,3,200
0,"F","26-35","M",-1,3,3,0
0,"F","26-35","M",-1,3,3,208
0,"F","36-45","S",3,2,1,0
1,"F","16-25","S",-1,1,4,59.9
1,"F","16-25","S",-1,1,4,85
1,"F","36-45","M",3,3,3,129
1,"F","36-45","M",2,2,2,99
1,"F","26-35","S",2,4,2,245
1,"F","16-25","S",2,4,4,39
1,"M","36-45","M",3,4,3,78
0,"F","16-25","M",2,1,2,55
1,"F","26-35","M",3,3,2,0
1,"F","26-35","M",1,2,2,188
0,"M","26-35","U",3,1,-1,0
0,"F","36-45","M",3,2,2,228
0,"M","16-25","U",1,4,-1,0
0,"M","16-25","U",1,4,-1,65
0,"F","26-35","M",2,2,2,0
1,"F","26-35","M",3,-1,1,149
1,"F","26-35","S",3,3,2,188
1,"F","26-35","S",3,2,2,0
1,"F","26-35","M",3,2,2,138
1,"F","16-25","M",1,4,3,85
1,"F","26-35","S",3,3,2,59
1,"F","16-25","U",-1,3,-1,79
1,"M","26-35","M",4,3,2,39.9
0,"M","16-25","M",3,2,2,159
1,"F","16-25","M",3,1,2,105
1,"F","36-45","M",2,5,2,239
1,"F","16-25","S",-1,2,4,59.9
0,"F","16-25","S",2,2,3,65
1,"F","26-35","S",3,1,2,269
1,"F","16-25","U",-1,3,-1,99
1,"F","26-35","S",3,1,2,99
1,"F","16-25","S",3,1,2,299
0,"F","16-25","M",1,2,3,49
0,"M","36-45","M",3,3,1,0
1,"F","26-35","M",3,4,2,79
0,"F","36-45","M",3,1,2,0
0,"F","16-25","S",-1,2,2,0
0,"F","16-25","S",-1,2,2,0
1,"M","26-35","M",4,2,2,129
0,"F","46-55","S",-1,2,4,69.8
1,"F",">=56","S",3,4,3,59.9
1,"F","16-25","M",3,-1,2,59.9
1,"F","26-35","M",3,1,3,298
1,"F","26-35","M",3,1,3,300
0,"M","26-35","S",2,-1,2,0
1,"F",">=56","U",-1,2,-1,189
0,"F","26-35","M",3,3,2,0
0,"M","36-45","M",3,2,2,0
0,"M","26-35","S",3,2,2,0
1,"F","36-45","M",3,1,1,79.9
1,"M","36-45","M",1,2,3,78
0,"F","26-35","M",3,3,2,120
1,"M","36-45","M",3,3,2,119
1,"F","26-35","S",3,4,2,78
0,"M","26-35","M",4,3,2,0
1,"M","16-25","U",-1,4,-1,118
1,"F","26-35","M",4,1,3,89.9
1,"F","26-35","M",4,1,3,79.9
0,"F","36-45","M",4,1,3,0
1,"F","36-45","M",4,1,3,180
1,"M","26-35","M",2,1,2,138
1,"F","36-45","S",3,1,2,298
1,"F","36-45","S",3,1,2,178
1,"M","26-35","M",4,2,2,28.8
0,"F","26-35","M",3,-1,2,0
1,"F","26-35","U",-1,3,-1,110
1,"M","26-35","S",3,1,2,298
1,"M","26-35","S",3,1,2,178
0,"F","26-35","M",3,2,2,0
1,"M","16-25","S",3,4,2,198
1,"M","26-35","S",3,2,2,89
1,"F","36-45","S",2,2,2,110
1,"F","36-45","S",2,2,2,49
1,"F","46-55","U",-1,4,-1,89
0,"F","46-55","U",-1,4,-1,0
1,"F","26-35","S",3,1,2,66
1,"F","36-45","M",2,2,3,85
0,"F","26-35","S",-1,2,3,98
0,"F","26-35","S",3,1,3,79
0,"M","36-45","S",3,3,2,0
1,"F","26-35","S",3,1,2,59.9
1,"F","26-35","S",3,1,2,79
1,"M","16-25","S",3,3,2,108
1,"F","26-35","S",2,3,2,139.9
1,"F","26-35","S",2,3,2,139.9
1,"M","26-35","S",3,1,2,158
1,"M","26-35","S",2,-1,2,79
1,"M","26-35","S",3,2,2,298
1,"F","26-35","M",4,2,2,139
1,"F","26-35","S",3,1,2,59.9
1,"F","16-25","S",2,2,4,118
1,"F","26-35","M",3,2,2,298
1,"M","16-25","S",2,1,2,298
1,"F","26-35","M",3,2,3,39.9
1,"M","26-35","M",4,4,2,298
1,"F","26-35","S",3,1,2,78
1,"F",">=56","M",3,3,4,69
1,"M","16-25","M",3,4,2,66
1,"F","36-45","M",3,1,3,79.9
1,"F","26-35","S",-1,1,4,0
0,"F","16-25","S",3,4,3,0
1,"F","16-25","S",-1,-1,3,78
1,"M","36-45","M",3,5,3,99
1,"F","26-35","M",3,4,2,78
1,"F","26-35","M",3,4,2,79.9
1,"F","36-45","S",2,4,3,59
1,"F","36-45","S",3,2,2,79.9
1,"F","16-25","U",-1,2,-1,75
1,"F","26-35","M",2,2,3,59
0,"F","16-25","S",3,1,3,69
1,"F","26-35","M",2,4,2,89
1,"F","26-35","M",2,4,2,199
0,"F","26-35","M",2,4,2,0
1,"F","26-35","M",4,1,2,178
1,"F","26-35","M",4,1,2,198
0,"F","36-45","S",3,2,2,0
0,"F","36-45","S",3,2,2,0
1,"F","26-35","S",3,-1,2,110
1,"F","36-45","M",3,3,2,178
0,"F","36-45","M",3,3,2,78
1,"F","16-25","S",3,2,2,98
1,"M","16-25","U",-1,2,-1,59
0,"M","16-25","S",3,2,2,0
1,"M","16-25","S",3,2,2,129
1,"M","16-25","S",3,2,2,298
1,"M","16-25","S",3,2,2,298
1,"M","36-45","M",3,4,2,49
1,"F","16-25","M",3,2,2,138
0,"F","16-25","M",3,2,2,0
0,"F","46-55","M",2,3,2,29
0,"F","46-55","U",-1,3,-1,0
1,"F","16-25","M",2,2,3,38
1,"F","36-45","S",3,2,2,69
1,"F","16-25","M",-1,2,2,139
1,"F","16-25","M",-1,2,2,69
1,"F","16-25","M",3,2,3,79
1,"F","16-25","M",3,2,3,55
1,"F","26-35","M",2,2,2,89
1,"F","26-35","S",3,1,2,108
0,"M","26-35","S",3,-1,2,48
1,"F","16-25","S",3,3,3,78
1,"F","16-25","S",3,3,3,78
1,"M","36-45","M",3,2,2,79
1,"F","26-35","M",-1,4,3,78
1,"F","26-35","U",3,2,-1,149
1,"F","26-35","S",2,3,2,119
1,"F","26-35","S",3,1,2,299
1,"F","26-35","U",-1,2,-1,119
1,"F","46-55","S",2,2,3,230
1,"M","26-35","M",3,2,2,79.9
0,"F","26-35","U",-1,3,-1,165
0,"F","26-35","M",3,2,4,279
0,"M","36-45","M",-1,4,-1,48
0,"M","16-25","M",3,2,2,118
1,"F","36-45","M",3,2,2,109
1,"F","26-35","M",3,2,2,78
1,"F","26-35","S",2,4,2,59.9
0,"F","26-35","U",-1,3,-1,0
1,"M","16-25","S",-1,1,4,49
1,"M","36-45","M",4,-1,2,79.9
1,"F","16-25","S",3,2,3,59.9
0,"M","36-45","M",4,1,2,58
1,"F","26-35","M",4,3,2,198
1,"F","26-35","M",4,3,2,298
0,"F","26-35","M",2,1,-1,39
1,"F","46-55","U",-1,-1,-1,78
1,"M","26-35","U",-1,2,-1,78
0,"F","26-35","S",3,-1,2,99
1,"F","46-55","S",3,1,4,78
1,"F","16-25","S",-1,2,4,129
1,"F","26-35","M",3,2,3,188
1,"F",">=56","S",3,-1,3,89
0,"F",">=56","S",3,-1,3,0
0,"F","16-25","S",3,2,2,65
1,"F","26-35","M",3,2,2,148
1,"F","36-45","S",3,1,2,298
1,"F","26-35","M",4,2,2,129
1,"M","26-35","S",2,2,2,70
0,"F","26-35","M",2,-1,3,0
1,"F","26-35","M",3,3,2,99
1,"F","16-25","S",3,2,2,78
0,"F","26-35","S",3,2,2,110
1,"F","26-35","S",3,4,3,99
1,"F","36-45","M",4,2,2,69.9
1,"F","36-45","M",4,1,2,78
1,"M","26-35","U",-1,1,-1,59.9
1,"M","26-35","U",-1,1,-1,78
0,"F","36-45","M",3,1,3,159
1,"F","36-45","M",4,1,2,170
1,"F","36-45","M",4,1,2,119
1,"M",">=56","M",3,1,3,22.3
0,"F","16-25","M",-1,2,3,0
1,"F","16-25","S",3,1,2,49
1,"F","26-35","S",-1,3,2,70
1,"F",">=56","M",2,1,2,199
1,"F","36-45","M",3,3,2,198
1,"F","16-25","U",-1,2,-1,0
0,"F","26-35","M",3,3,2,0
0,"F","26-35","M",3,3,2,0
1,"M","36-45","M",3,2,2,298
1,"M","26-35","S",2,4,2,79
1,"F","36-45","M",3,2,3,220
0,"F","36-45","M",3,2,3,0
1,"F","26-35","S",4,4,2,120
1,"F","26-35","S",4,4,2,121
1,"F","26-35","M",4,2,2,159
1,"F","16-25","U",-1,-1,-1,69
1,"F","16-25","S",3,4,2,89
0,"F","16-25","S",2,4,1,0
1,"F","36-45","M",3,3,2,139
1,"F","36-45","M",4,1,2,59
1,"F","36-45","M",4,1,2,78
1,"F","16-25","S",3,2,-1,59
1,"M","26-35","M",3,3,2,59
0,"F","26-35","M",3,1,2,225
1,"F","26-35","S",3,3,3,56
0,"F","26-35","M",3,1,2,58
0,"F","36-45","M",-1,1,2,58
0,"M","16-25","S",1,2,2,0
1,"F","26-35","S",3,3,3,99
0,"F",">=56","M",3,2,3,125
1,"F","16-25","S",3,2,2,66
1,"F","16-25","S",3,1,3,188
1,"F",">=56","U",-1,4,-1,209
1,"F",">=56","M",3,2,2,25
0,"F",">=56","M",3,2,2,0
1,"F",">=56","M",3,2,2,230
0,"F",">=56","U",-1,2,-1,76
0,"M","26-35","S",4,2,2,0
1,"F","26-35","S",3,4,3,109
1,"F","26-35","S",3,4,3,65
0,"F","16-25","S",3,2,3,0
0,"F","16-25","U",-1,3,-1,55
1,"F","16-25","U",-1,3,-1,158
1,"M","26-35","S",3,2,2,178
1,"M","26-35","S",3,2,2,269
0,"F","26-35","S",4,1,2,58
1,"F","16-25","S",3,1,2,78
0,"M","16-25","M",2,4,3,0
1,"F","36-45","S",3,-1,3,179
1,"F","26-35","M",3,2,2,298
1,"F","16-25","S",2,3,2,300
0,"F","16-25","S",2,3,2,250
1,"M","36-45","M",3,1,2,79
1,"F","16-25","S",3,3,3,69.9
1,"F","16-25","M",2,3,3,110
1,"F","16-25","S",3,1,2,69.9
1,"F","16-25","S",3,1,2,59.9
1,"F","16-25","S",2,3,2,38
0,"F","16-25","S",2,3,2,69
1,"F","26-35","M",3,2,3,129
1,"F","26-35","M",3,2,3,0
1,"M",">=56","U",-1,3,-1,79.9
1,"F","26-35","S",2,-1,3,89
0,"F","26-35","S",2,3,2,59
1,"F","16-25","U",-1,4,-1,89
1,"F","26-35","M",3,2,3,159
1,"F","26-35","M",4,1,2,245
0,"M","16-25","S",2,3,4,79.8
0,"F","26-35","S",2,4,2,69
1,"F","36-45","S",2,-1,2,198
0,"M","16-25","S",2,2,3,76
0,"M","16-25","U",2,3,-1,109
1,"M","26-35","M",3,3,2,65
1,"F","16-25","S",2,2,2,59.9
1,"F","36-45","M",3,1,2,59
1,"F","46-55","S",3,2,2,245
1,"F","16-25","S",2,2,2,69
0,"F","16-25","S",2,2,2,0
0,"F","16-25","S",2,2,2,0
1,"M","26-35","S",2,4,1,89
0,"M","26-35","S",2,4,1,0
1,"F","36-45","M",2,2,2,69
1,"F","36-45","M",3,-1,2,69
1,"F","36-45","M",3,-1,2,149
1,"F","16-25","U",-1,3,-1,198
1,"F","26-35","M",4,-1,2,118
1,"F","16-25","S",3,2,3,245
0,"F","26-35","S",2,2,3,188
0,"F","26-35","S",2,2,3,69
1,"F","16-25","U",-1,3,-1,45
1,"F","26-35","M",3,1,2,250
1,"F","26-35","M",3,2,2,79
1,"F","16-25","S",3,3,3,79.9
1,"F","36-45","M",3,2,-1,139.9
0,"F","36-45","S",2,1,2,69
0,"M","26-35","M",4,1,2,139.9
1,"F","36-45","M",3,1,2,79
1,"F","16-25","S",3,2,2,178
1,"F","36-45","S",2,4,3,98
1,"F","36-45","S",2,4,3,49
1,"F","26-35","S",3,1,2,149
0,"F","46-55","U",-1,3,-1,29
1,"F","26-35","M",2,4,2,39.9
0,"M","26-35","U",-1,2,-1,88
1,"F","36-45","M",3,1,2,245
1,"F","26-35","M",3,1,2,115
1,"F","16-25","S",3,2,3,59.9
1,"F","16-25","S",3,2,3,139
1,"F","16-25","S",3,2,3,139.9
1,"F","16-25","S",3,2,3,139.9
0,"F","46-55","M",3,3,2,95
0,"F","16-25","S",3,1,2,99
1,"F","16-25","S",3,3,3,188
1,"F","26-35","S",3,3,2,149
0,"F","16-25","S",3,4,2,99
0,"F","26-35","M",3,2,2,49.9
1,"M","16-25","S",2,2,2,36
1,"M","26-35","S",3,-1,2,69
1,"M","36-45","M",4,4,2,78
1,"M","36-45","M",3,-1,3,85
1,"F","16-25","S",3,4,2,59.9
1,"F","36-45","M",4,1,2,79
1,"M","26-35","M",4,2,2,298
1,"F","36-45","M",4,2,2,69
1,"F","26-35","M",3,2,2,150
0,"M","16-25","S",3,2,2,0
1,"F","26-35","M",3,3,2,148
1,"M","36-45","M",1,1,1,99
1,"F","16-25","S",3,2,2,109
1,"F","16-25","S",3,2,2,109
1,"F","16-25","S",3,2,2,69
1,"F","16-25","S",3,2,2,150
1,"F","16-25","S",3,2,2,79.9
1,"F","36-45","M",3,1,2,110
1,"F","36-45","M",4,1,2,188
0,"F","26-35","M",2,3,1,0
1,"F","26-35","M",2,3,1,299
0,"F","26-35","M",2,3,1,0
0,"F","26-35","M",2,3,1,0
1,"F","26-35","M",1,-1,2,78
1,"F","16-25","U",-1,4,-1,178
1,"F","16-25","U",-1,4,-1,129
1,"F","16-25","U",-1,4,-1,0
1,"F","36-45","S",3,2,3,78
0,"F","36-45","S",2,4,2,0
1,"M","26-35","M",2,3,2,79
1,"M","26-35","M",2,3,2,79
1,"M","26-35","M",4,1,2,298
1,"M","26-35","M",4,1,2,52
1,"M","26-35","M",4,1,2,109
1,"F","16-25","S",2,4,3,239
0,"F","26-35","S",2,4,2,0
1,"F","26-35","S",2,4,2,248
0,"F","26-35","S",2,4,2,0
0,"F","26-35","S",2,4,2,0
1,"M","36-45","M",4,1,2,28.8
1,"F","26-35","S",3,3,2,78
1,"M","36-45","M",4,1,3,59
1,"F","36-45","S",3,2,2,179
1,"M","16-25","S",3,2,2,79.9
1,"F","26-35","M",3,2,2,78
1,"F","26-35","M",-1,5,3,138
0,"M",">=56","S",3,2,2,0
1,"F","16-25","S",3,2,3,69.9
1,"F","16-25","S",3,1,3,78
1,"F","36-45","M",3,2,1,78
1,"F","26-35","S",3,2,2,298
1,"M","36-45","M",2,1,3,85
0,"M","16-25","U",-1,3,-1,0
1,"F","46-55","S",3,1,2,79.9
1,"F","46-55","S",3,1,2,94.9
1,"F","26-35","M",2,4,3,149
1,"F","16-25","U",-1,2,-1,150
1,"F","26-35","M",-1,4,3,99
0,"F","26-35","M",-1,4,3,0
1,"F","36-45","M",3,2,3,89
1,"F","26-35","S",3,3,2,94.9
1,"F","26-35","M",4,1,2,78
1,"F","26-35","S",3,1,2,79.9
0,"F","46-55","M",4,1,2,0
0,"F","46-55","M",4,1,2,0
1,"F","46-55","M",4,1,2,300
1,"F","46-55","M",4,1,2,180
0,"M","36-45","M",2,1,3,0
1,"F","36-45","M",4,4,2,59.9
1,"F","36-45","S",3,3,4,59
1,"F","46-55","M",3,1,2,129
1,"F","16-25","S",2,3,3,245
1,"F","26-35","M",3,2,2,59.9
1,"F",">=56","U",3,1,-1,148
0,"F",">=56","U",3,1,-1,0
1,"F","26-35","M",2,4,2,245
0,"F","26-35","U",-1,3,-1,0
0,"F","26-35","U",-1,3,-1,0
0,"F","26-35","U",-1,3,-1,0
1,"F","26-35","S",3,1,2,78
1,"F","46-55","M",2,2,2,118
1,"F","26-35","M",3,3,3,59.9
1,"F","16-25","S",3,1,3,69
1,"F","26-35","S",2,-1,3,0
1,"M","26-35","S",3,1,2,139
1,"M","26-35","S",3,1,2,34.9
0,"F","26-35","S",3,1,2,120
1,"F","26-35","M",2,4,2,98
0,"F","16-25","S",3,2,2,0
1,"F","26-35","M",3,2,3,78
1,"F","26-35","M",1,4,3,78
1,"F","26-35","M",1,4,3,41.7
0,"F","26-35","S",3,1,3,0
1,"F","26-35","S",3,1,3,298
1,"M","26-35","S",3,2,2,0
0,"M","26-35","S",3,1,2,0
0,"F","26-35","M",3,-1,2,0
0,"F","26-35","S",-1,2,3,0
1,"F","26-35","S",-1,2,3,89
1,"F","26-35","S",3,1,2,298
1,"F","16-25","U",-1,2,-1,89
1,"F","16-25","U",3,2,-1,38
1,"F","26-35","M",3,1,3,69.9
1,"F","26-35","U",-1,4,-1,105
1,"M","36-45","M",3,1,3,89
1,"F","26-35","S",4,1,2,79
1,"F","16-25","U",-1,2,-1,69
1,"F","16-25","S",2,4,2,168
1,"F","26-35","M",2,5,2,69
1,"F","36-45","M",3,2,2,128
0,"M","26-35","M",3,3,2,0
1,"M","26-35","M",3,3,2,298
1,"F","16-25","M",2,4,2,165
1,"M","26-35","S",2,5,2,69
1,"M","26-35","S",2,4,2,79.9
1,"M","36-45","S",4,2,3,76
1,"F","16-25","S",2,3,3,61
1,"F","26-35","S",3,1,3,199
0,"F","26-35","S",3,1,3,0
1,"M","26-35","M",4,2,2,38.8
0,"F","16-25","S",2,4,2,58
1,"M","16-25","U",-1,1,-1,79
1,"M","26-35","M",3,1,2,69
1,"M","26-35","M",4,1,2,99.9
1,"M","26-35","M",4,1,2,139.9
1,"F","46-55","S",3,1,2,78
1,"F","26-35","S",3,4,2,78
1,"F","26-35","M",3,2,2,76
1,"F","16-25","S",2,4,3,61
0,"F","16-25","S",2,4,3,56
1,"F","26-35","U",3,2,-1,119
1,"F","36-45","M",4,2,2,108
1,"F","26-35","S",2,2,3,69
1,"F","36-45","M",2,2,2,149
1,"F","36-45","M",-1,4,3,79
1,"F","36-45","M",-1,4,3,79
1,"M","26-35","S",2,2,2,78
1,"F","36-45","M",3,2,2,240
1,"F","36-45","M",3,1,2,16
1,"F","26-35","S",3,4,2,69
1,"F","26-35","M",3,2,2,299
1,"F","36-45","M",4,1,2,12
1,"F","26-35","M",3,3,2,78
1,"F","26-35","S",3,4,2,179
1,"F","26-35","S",3,4,2,298
1,"F","26-35","S",3,2,3,60
1,"M","36-45","M",2,3,3,128
1,"M","26-35","S",3,2,1,39.9
1,"F","46-55","M",3,2,3,78
1,"F","36-45","M",3,1,2,269
1,"F","26-35","S",2,4,2,75
0,"F","16-25","S",3,1,3,0
0,"F","16-25","U",-1,1,-1,16.9
0,"F","16-25","S",2,4,2,32.9
0,"F","16-25","S",2,4,2,39.9
0,"F",">=56","S",-1,2,3,0
1,"M","36-45","M",3,1,2,148
1,"M","26-35","S",3,-1,2,0
1,"F","36-45","M",3,2,2,69.9
0,"F","26-35","S",2,-1,2,48
1,"F","26-35","M",3,1,2,149
1,"F","46-55","M",1,3,2,79.9
1,"F","16-25","S",2,-1,2,298
1,"F","16-25","S",2,-1,2,178
1,"F","16-25","S",2,3,3,79.9
0,"F","16-25","U",-1,3,-1,58
0,"F","26-35","M",-1,1,3,0
1,"M","36-45","M",4,1,2,0
0,"F","26-35","M",1,4,3,59
1,"M",">=56","M",2,3,3,149
1,"F","26-35","M",2,5,2,120
1,"F","26-35","M",3,4,2,78
0,"F","26-35","M",2,4,3,0
0,"F","26-35","M",2,-1,3,0
1,"M","36-45","S",4,3,2,166
1,"F","26-35","S",3,3,2,139
1,"F","16-25","M",2,4,3,99.9
1,"F","16-25","S",3,2,2,59.9
1,"F","16-25","S",-1,1,3,62
0,"F","26-35","M",2,2,2,69
1,"F","26-35","S",3,2,2,198
1,"F","26-35","S",3,1,2,170
1,"F","26-35","M",4,1,2,79
1,"F","36-45","M",3,2,2,16
0,"M","26-35","S",3,4,2,0
1,"F","26-35","S",3,-1,2,215
1,"M","26-35","M",4,1,2,298
0,"F","46-55","U",2,4,-1,0
1,"F","46-55","U",2,4,-1,99
1,"M","36-45","M",4,1,2,66
1,"M","26-35","S",3,3,3,79.9
1,"M","26-35","S",3,3,3,78
0,"F","36-45","M",3,1,3,0
1,"F","26-35","S",1,4,2,250
1,"F","26-35","S",3,4,2,148
1,"F","26-35","S",3,4,2,178
0,"F","26-35","S",3,1,3,145
0,"F","16-25","S",3,2,2,159
1,"F","26-35","U",-1,2,-1,198
1,"F","26-35","M",3,2,2,149
0,"F","26-35","M",3,4,3,58
1,"F","16-25","S",3,2,2,79
1,"F","16-25","S",3,2,2,336
1,"F","36-45","S",3,2,2,298
1,"M","26-35","M",3,3,2,39
1,"F","46-55","M",3,1,2,80
1,"F","26-35","S",3,4,2,89
0,"F","36-45","M",3,-1,2,0
1,"F","36-45","M",3,-1,2,198
0,"F","46-55","U",-1,1,-1,29
1,"F","16-25","M",2,3,2,149
1,"F","26-35","S",3,1,2,34.9
1,"M","26-35","M",4,2,2,89
