"TARGET","GENDER","MARRIAGE","CREDIT_LIMIT","AGE"
"PAID",2,1,420000,46
"PAID",2,2,80000,45
"PAID",2,1,170000,31
"PAID",2,2,80000,35
"PAID",2,1,510000,38
"PAID",2,1,110000,31
"NOT_PAID",2,2,10000,31
"PAID",2,2,3e+05,32
"NOT_PAID",2,1,60000,32
"PAID",2,2,2e+05,33
"PAID",2,1,230000,35
"PAID",2,2,5e+05,45
"NOT_PAID",2,2,50000,47
"PAID",2,1,280000,45
"PAID",2,1,170000,31
"NOT_PAID",2,2,60000,31
"NOT_PAID",2,2,210000,32
"NOT_PAID",2,2,70000,42
"PAID",2,1,3e+05,37
"PAID",2,2,330000,31
"PAID",2,2,2e+05,49
"PAID",2,1,170000,33
"NOT_PAID",2,1,20000,48
"NOT_PAID",2,1,230000,45
"PAID",2,1,80000,27
"PAID",2,3,320000,32
"PAID",2,1,230000,35
"PAID",2,2,80000,38
"NOT_PAID",2,1,3e+05,32
"NOT_PAID",2,1,1e+05,43
"PAID",2,1,370000,47
"PAID",2,2,2e+05,37
"PAID",2,2,130000,30
"PAID",2,1,50000,42
"PAID",2,2,3e+05,35
"PAID",2,1,5e+05,44
"NOT_PAID",2,1,140000,37
"PAID",2,1,20000,44
"PAID",2,1,270000,44
"PAID",2,1,150000,35
"PAID",2,1,70000,45
"PAID",2,1,120000,46
"PAID",2,2,20000,39
"PAID",2,1,260000,34
"PAID",2,1,160000,35
"PAID",2,1,50000,45
"PAID",2,1,350000,39
"NOT_PAID",2,2,510000,40
"PAID",2,1,250000,38
"PAID",2,1,80000,36
"PAID",2,2,180000,33
"NOT_PAID",2,3,60000,39
"NOT_PAID",2,1,170000,35
"PAID",2,1,2e+05,39
"NOT_PAID",2,1,210000,31
"PAID",2,2,2e+05,47
"NOT_PAID",2,2,2e+05,34
"PAID",2,1,2e+05,32
"PAID",2,1,240000,29
"PAID",2,2,450000,34
"PAID",2,1,80000,26
"PAID",2,2,430000,33
"NOT_PAID",2,1,30000,40
"PAID",2,1,290000,30
"NOT_PAID",2,2,40000,37
"PAID",2,1,170000,37
"PAID",2,2,130000,26
"PAID",2,2,360000,27
"PAID",2,1,360000,30
"PAID",2,1,180000,45
"PAID",2,2,210000,28
"PAID",2,2,260000,35
"PAID",2,1,2e+05,33
"PAID",2,2,340000,31
"PAID",2,1,2e+05,37
"NOT_PAID",2,1,360000,35
"PAID",2,2,90000,32
"PAID",2,1,40000,34
"PAID",2,2,5e+05,28
"PAID",2,1,240000,36
"PAID",2,2,440000,33
"PAID",2,1,50000,33
"NOT_PAID",2,2,180000,28
"PAID",2,1,30000,35
"PAID",2,2,60000,29
"PAID",2,1,150000,29
"PAID",2,1,80000,32
"PAID",2,1,290000,34
"PAID",2,1,220000,40
"PAID",2,2,50000,34
"PAID",2,1,80000,48
"PAID",2,2,4e+05,37
"PAID",2,1,150000,33
"PAID",2,2,250000,34
"PAID",2,1,120000,34
"PAID",2,2,3e+05,28
"PAID",2,2,5e+05,39
"PAID",2,2,240000,36
"PAID",2,2,240000,29
"NOT_PAID",2,2,30000,39
"PAID",2,2,90000,29
"NOT_PAID",2,2,60000,31
"PAID",2,2,60000,41
"PAID",2,2,230000,41
"PAID",2,1,290000,40
"PAID",2,2,430000,42
"NOT_PAID",2,1,230000,39
"PAID",2,1,140000,48
"PAID",2,2,210000,30
"PAID",2,2,390000,36
"PAID",2,1,320000,35
"NOT_PAID",2,1,50000,44
"PAID",2,2,1e+05,30
"PAID",2,1,260000,40
"PAID",2,1,260000,30
"PAID",2,2,1e+05,30
"PAID",2,1,340000,37
"PAID",2,1,150000,36
"PAID",2,2,360000,30
"PAID",2,1,210000,34
"PAID",2,1,2e+05,33
"PAID",2,1,310000,41
"PAID",2,1,260000,32
"PAID",2,2,210000,41
"PAID",2,2,330000,39
"PAID",2,2,430000,29
"PAID",2,2,450000,32
"PAID",2,1,150000,32
"PAID",2,1,410000,32
"PAID",2,1,90000,48
"PAID",2,1,280000,36
"PAID",2,1,150000,45
"PAID",2,1,2e+05,42
"PAID",2,1,150000,42
"PAID",2,2,140000,40
"PAID",2,1,260000,29
"PAID",2,2,160000,30
"PAID",2,1,310000,45
"NOT_PAID",2,1,80000,47
"PAID",2,1,150000,38
"PAID",2,1,330000,31
"PAID",2,2,180000,30
"NOT_PAID",2,2,120000,29
"PAID",2,2,150000,30
"PAID",2,2,2e+05,35
"PAID",2,2,170000,37
"PAID",2,3,50000,45
"PAID",2,1,80000,41
"PAID",2,2,20000,31
"PAID",2,1,360000,31
"NOT_PAID",2,2,2e+05,31
"PAID",2,1,50000,33
"PAID",2,1,70000,33
"PAID",2,2,3e+05,34
"NOT_PAID",2,2,20000,45
"NOT_PAID",2,2,170000,40
"PAID",2,1,180000,44
"PAID",2,2,2e+05,38
"PAID",2,1,320000,44
"PAID",2,2,180000,45
"PAID",2,1,60000,40
"PAID",2,1,360000,40
"NOT_PAID",2,2,30000,46
"PAID",2,1,130000,35
"PAID",2,1,80000,35
"PAID",2,1,230000,40
"PAID",2,1,210000,36
"PAID",2,1,270000,35
"PAID",2,2,280000,37
"PAID",2,1,50000,36
"PAID",2,1,360000,38
"PAID",2,1,470000,37
"PAID",2,1,230000,42
"NOT_PAID",2,1,80000,47
"PAID",2,2,2e+05,29
"PAID",2,1,2e+05,32
"PAID",2,2,50000,30
"PAID",2,1,20000,33
"PAID",2,1,50000,41
"NOT_PAID",2,1,110000,31
"PAID",2,2,280000,46
"PAID",2,2,160000,32
"NOT_PAID",2,1,320000,35
"NOT_PAID",2,2,3e+05,30
"NOT_PAID",2,2,3e+05,30
"PAID",2,2,1e+05,31
"PAID",2,1,1e+05,39
"PAID",2,1,110000,33
"PAID",2,1,4e+05,39
"PAID",2,1,20000,35
"NOT_PAID",2,2,50000,27
"PAID",2,2,310000,28
"PAID",2,2,80000,44
"PAID",2,1,120000,43
"PAID",2,1,2e+05,39
"PAID",2,1,1e+05,44
"PAID",2,2,210000,37
"PAID",2,1,60000,33
"PAID",2,1,130000,38
"PAID",2,2,150000,33
"PAID",2,1,220000,44
"PAID",2,1,140000,40
"PAID",2,2,50000,31
"PAID",2,1,90000,41
"PAID",2,2,5e+05,37
"NOT_PAID",2,1,3e+05,28
"PAID",2,1,260000,40
"NOT_PAID",2,1,130000,42
"PAID",2,2,2e+05,28
"PAID",2,2,290000,29
"PAID",2,2,650000,29
"PAID",2,2,230000,27
"NOT_PAID",2,1,230000,30
"PAID",2,2,2e+05,31
"PAID",2,2,4e+05,32
"PAID",2,1,490000,30
"PAID",2,2,360000,30
"PAID",2,2,230000,33
"PAID",2,2,290000,34
"PAID",2,2,2e+05,34
"PAID",2,1,360000,34
"NOT_PAID",2,1,10000,42
"PAID",2,2,180000,33
"PAID",2,1,230000,47
"PAID",2,2,340000,35
"PAID",2,1,170000,44
"PAID",2,2,50000,42
"PAID",2,1,170000,37
"PAID",2,1,160000,49
"PAID",2,1,280000,46
"PAID",2,2,140000,38
"PAID",2,1,520000,43
"PAID",2,2,140000,29
"PAID",2,2,130000,26
"PAID",2,2,1e+05,27
"NOT_PAID",2,1,50000,27
"NOT_PAID",2,2,130000,27
"PAID",2,1,2e+05,39
"PAID",2,2,280000,28
"PAID",2,2,240000,29
"PAID",2,1,90000,29
"PAID",2,2,250000,29
"PAID",2,2,210000,29
"PAID",2,1,90000,30
"PAID",2,2,180000,30
"PAID",2,1,5e+05,32
"PAID",2,1,240000,32
"PAID",2,2,50000,31
"PAID",2,2,4e+05,32
"NOT_PAID",2,2,230000,33
"PAID",2,2,4e+05,31
"PAID",2,1,80000,35
"PAID",2,2,160000,37
"PAID",2,1,430000,38
"PAID",2,1,90000,34
"PAID",2,1,80000,35
"PAID",2,2,210000,36
"PAID",2,1,310000,46
"PAID",2,1,5e+05,39
"PAID",2,2,70000,38
"PAID",2,1,20000,36
"NOT_PAID",2,1,210000,44
"PAID",2,1,170000,40
"PAID",2,2,390000,38
"NOT_PAID",2,1,320000,43
"PAID",2,1,50000,37
"PAID",2,1,1e+05,36
"PAID",2,1,220000,39
"PAID",2,1,3e+05,38
"PAID",2,1,160000,40
"PAID",2,1,2e+05,45
"PAID",2,1,240000,43
"NOT_PAID",2,2,90000,27
"PAID",2,1,50000,46
"PAID",2,1,210000,46
"PAID",2,1,290000,33
"PAID",2,2,160000,37
"PAID",2,1,2e+05,31
"PAID",2,1,260000,37
"PAID",2,1,30000,47
"PAID",2,2,230000,36
"PAID",2,2,220000,39
"PAID",2,2,140000,27
"PAID",2,1,80000,38
"PAID",2,1,450000,49
"PAID",2,1,160000,45
"NOT_PAID",2,1,1e+05,27
"PAID",2,1,250000,39
"PAID",2,1,80000,38
"PAID",2,2,180000,35
"PAID",2,2,720000,38
"PAID",2,1,180000,27
"PAID",2,1,230000,32
"PAID",2,2,2e+05,32
"PAID",2,1,80000,36
"PAID",2,1,1e+05,30
"PAID",2,2,2e+05,30
"NOT_PAID",2,1,2e+05,32
"PAID",2,1,50000,30
"NOT_PAID",2,1,380000,36
"PAID",2,1,250000,41
"PAID",2,2,220000,47
"PAID",2,2,70000,33
"PAID",2,1,10000,40
"PAID",2,2,60000,35
"NOT_PAID",2,1,2e+05,44
"PAID",2,1,2e+05,30
"PAID",2,2,3e+05,48
"PAID",2,2,260000,36
"PAID",2,1,130000,44
"PAID",2,1,30000,29
"NOT_PAID",2,1,170000,30
"PAID",2,1,210000,29
"PAID",2,2,50000,44
"PAID",2,2,6e+05,36
"PAID",2,1,180000,37
"NOT_PAID",2,2,1e+05,29
"PAID",2,1,210000,46
"PAID",2,1,150000,37
"PAID",2,2,360000,30
"PAID",2,1,330000,32
"PAID",2,2,3e+05,43
"PAID",2,2,250000,42
"PAID",2,1,230000,48
"PAID",2,2,20000,47
"PAID",2,1,210000,35
"NOT_PAID",2,2,80000,36
"PAID",2,2,250000,39
"NOT_PAID",2,1,50000,34
"PAID",2,1,2e+05,42
"PAID",2,2,290000,35
"PAID",2,1,310000,43
"PAID",2,2,270000,28
"PAID",2,2,2e+05,33
"PAID",2,1,290000,32
"PAID",2,2,220000,29
"NOT_PAID",2,1,5e+05,35
"PAID",2,2,370000,31
"PAID",2,1,1e+05,44
"PAID",2,1,210000,44
"PAID",2,2,310000,38
"PAID",2,1,2e+05,27
"NOT_PAID",2,2,110000,28
"PAID",2,1,130000,30
"PAID",2,2,130000,34
"NOT_PAID",2,1,80000,35
"NOT_PAID",2,1,30000,47
"PAID",2,1,50000,39
"NOT_PAID",2,1,160000,30
"PAID",2,1,80000,45
"PAID",2,2,1e+05,37
"NOT_PAID",2,2,10000,46
"PAID",2,1,90000,30
"PAID",2,1,360000,38
"PAID",2,1,670000,43
"PAID",2,2,150000,28
"PAID",2,2,150000,28
"PAID",2,1,230000,35
"PAID",2,1,230000,30
"PAID",2,2,120000,33
"PAID",2,1,170000,33
"PAID",2,1,2e+05,35
"NOT_PAID",2,1,450000,38
"PAID",2,2,2e+05,32
"PAID",2,1,310000,33
"PAID",2,2,50000,30
"NOT_PAID",2,1,140000,36
"PAID",2,2,250000,37
"PAID",2,2,310000,31
"PAID",2,2,80000,31
"NOT_PAID",2,1,2e+05,29
"PAID",2,1,90000,47
"PAID",2,1,160000,45
"PAID",2,2,180000,27
"PAID",2,1,310000,33
"PAID",2,2,280000,29
"PAID",2,2,90000,43
"PAID",2,2,210000,39
"PAID",2,2,2e+05,27
"PAID",2,1,70000,48
"PAID",2,2,320000,31
"PAID",2,2,210000,33
"PAID",2,2,130000,27
"PAID",2,1,80000,27
"PAID",2,1,370000,47
"PAID",2,1,180000,36
"PAID",2,1,310000,43
"PAID",2,2,280000,27
"PAID",2,1,150000,27
"PAID",2,1,180000,29
"PAID",2,2,140000,31
"PAID",2,2,430000,34
"PAID",2,2,360000,37
"PAID",2,1,240000,42
"NOT_PAID",2,2,140000,30
"PAID",2,1,2e+05,34
"NOT_PAID",2,1,80000,37
"PAID",2,2,1e+05,38
"PAID",2,1,210000,40
"PAID",2,1,250000,37
"PAID",2,1,50000,38
"PAID",2,1,4e+05,28
"PAID",2,2,150000,37
"PAID",2,2,280000,39
"PAID",2,1,1e+05,29
"PAID",2,2,610000,38
"PAID",2,2,120000,30
"PAID",2,2,180000,44
"NOT_PAID",2,1,270000,47
"PAID",2,1,110000,36
"PAID",2,1,90000,40
"PAID",2,2,120000,48
"NOT_PAID",2,1,50000,35
"NOT_PAID",2,2,160000,32
"PAID",2,1,5e+05,48
"PAID",2,2,440000,28
"PAID",2,1,330000,31
"PAID",2,2,2e+05,33
"PAID",2,2,250000,33
"PAID",2,1,140000,37
"PAID",2,1,260000,36
"NOT_PAID",2,1,60000,45
"PAID",2,1,5e+05,37
"PAID",2,2,130000,30
"NOT_PAID",2,1,80000,30
"PAID",2,2,150000,44
"PAID",2,1,120000,31
"PAID",2,2,90000,31
"PAID",2,0,210000,31
"PAID",2,1,280000,45
"PAID",2,2,240000,28
"PAID",2,2,230000,29
"PAID",2,1,30000,29
"PAID",2,1,60000,29
"PAID",2,1,360000,30
"PAID",2,2,90000,33
"PAID",2,1,180000,33
"PAID",2,1,10000,33
"NOT_PAID",2,1,210000,34
"PAID",2,1,30000,34
"PAID",2,2,2e+05,34
"PAID",2,1,90000,32
"PAID",2,1,50000,44
"PAID",2,1,30000,46
"PAID",2,2,220000,35
"PAID",2,1,5e+05,46
"PAID",2,1,60000,47
"PAID",2,1,110000,41
"NOT_PAID",2,1,360000,43
"PAID",2,2,30000,42
"PAID",2,1,3e+05,38
"PAID",2,1,490000,36
"PAID",2,1,210000,36
"PAID",2,1,280000,37
"PAID",2,1,60000,36
"PAID",2,1,490000,38
"NOT_PAID",2,1,50000,45
"PAID",2,1,2e+05,35
"PAID",2,2,70000,43
"PAID",2,2,260000,29
"PAID",2,1,460000,40
"PAID",2,1,2e+05,41
"NOT_PAID",2,1,320000,42
"PAID",2,3,230000,48
"PAID",2,1,350000,30
"PAID",2,1,230000,31
"NOT_PAID",2,2,20000,47
"PAID",2,1,230000,43
"PAID",2,1,80000,35
"PAID",2,1,110000,40
"PAID",2,1,360000,30
"PAID",2,2,80000,34
"NOT_PAID",2,1,350000,35
"PAID",2,1,70000,47
"PAID",2,2,360000,29
"NOT_PAID",2,1,240000,32
"PAID",2,2,80000,34
"PAID",2,2,140000,29
"NOT_PAID",2,2,50000,33
"PAID",2,2,130000,35
"PAID",2,2,160000,44
"PAID",2,1,160000,42
"PAID",2,2,90000,29
"PAID",2,1,50000,42
"PAID",2,2,210000,29
"NOT_PAID",2,2,20000,29
"PAID",2,2,2e+05,29
"PAID",2,1,230000,31
"PAID",2,1,150000,43
"PAID",2,2,210000,28
"NOT_PAID",2,1,290000,33
"NOT_PAID",2,1,260000,34
"NOT_PAID",2,1,20000,29
"NOT_PAID",2,1,180000,47
"PAID",2,1,1e+05,29
"PAID",2,1,280000,38
"NOT_PAID",2,1,1e+05,41
"PAID",2,1,1e+05,35
"PAID",2,2,30000,30
"NOT_PAID",2,1,160000,44
"PAID",2,2,360000,36
"PAID",2,2,450000,36
"NOT_PAID",2,2,380000,40
"PAID",2,1,120000,42
"NOT_PAID",2,1,160000,47
"NOT_PAID",2,2,50000,33
"PAID",2,2,170000,34
"PAID",2,2,350000,34
"PAID",2,1,180000,48
"PAID",2,1,1e+05,38
"PAID",2,2,50000,26
"PAID",2,2,180000,30
"PAID",2,2,150000,31
"NOT_PAID",2,2,3e+05,32
"PAID",2,2,350000,33
"PAID",2,1,260000,42
"PAID",2,2,2e+05,27
"NOT_PAID",2,1,240000,27
"PAID",2,2,150000,26
"PAID",2,2,290000,26
"PAID",2,2,140000,27
"PAID",2,2,130000,29
"PAID",2,1,180000,29
"PAID",2,2,2e+05,29
"NOT_PAID",2,1,230000,28
"PAID",2,2,240000,28
"PAID",2,2,170000,31
"PAID",2,2,120000,31
"PAID",2,2,240000,31
"PAID",2,1,90000,31
"NOT_PAID",2,2,3e+05,30
"PAID",2,2,70000,30
"PAID",2,2,1e+05,30
"PAID",2,1,110000,31
"PAID",2,1,180000,33
"PAID",2,2,5e+05,32
"PAID",2,1,80000,32
"PAID",2,2,280000,32
"PAID",2,2,280000,33
"PAID",2,1,120000,35
"PAID",2,1,90000,35
"PAID",2,2,170000,34
"PAID",2,2,50000,34
"PAID",2,1,50000,34
"PAID",2,2,230000,38
"NOT_PAID",2,3,180000,48
"PAID",2,2,40000,43
"PAID",2,2,360000,42
"NOT_PAID",2,1,360000,47
"PAID",2,1,170000,45
"PAID",2,1,20000,35
"PAID",2,1,240000,43
"NOT_PAID",2,1,1e+05,39
"PAID",2,1,1e+05,43
"NOT_PAID",2,2,110000,40
"PAID",2,1,420000,37
"NOT_PAID",2,1,180000,34
"PAID",2,1,240000,37
"PAID",2,1,210000,41
"PAID",2,1,30000,43
"PAID",2,1,210000,44
"PAID",2,2,320000,30
"PAID",2,1,220000,38
"PAID",2,2,240000,29
"PAID",2,2,450000,35
"PAID",2,1,5e+05,36
"PAID",2,1,180000,44
"PAID",2,1,80000,38
"NOT_PAID",2,2,50000,41
"PAID",2,1,450000,41
"PAID",2,1,380000,43
"PAID",2,2,50000,29
"PAID",2,1,30000,30
"PAID",2,1,3e+05,37
"PAID",2,1,340000,45
"PAID",2,2,190000,44
"PAID",2,1,120000,41
"PAID",2,2,210000,40
"PAID",2,1,360000,46
"PAID",2,2,330000,35
"PAID",2,1,1e+05,37
"PAID",2,2,250000,38
"NOT_PAID",2,1,120000,46
"PAID",2,2,2e+05,43
"PAID",2,2,280000,30
"PAID",2,1,480000,46
"NOT_PAID",2,2,240000,36
"PAID",2,1,120000,39
"PAID",2,2,110000,40
"PAID",2,1,390000,41
"PAID",2,2,20000,38
"PAID",2,2,140000,35
"PAID",2,1,160000,41
"PAID",2,1,210000,30
"PAID",2,1,210000,47
"PAID",2,2,240000,39
"PAID",2,1,150000,36
"PAID",2,1,60000,48
"NOT_PAID",2,1,180000,40
"PAID",2,2,120000,37
"PAID",2,2,210000,40
"PAID",2,2,420000,36
"PAID",2,1,110000,43
"PAID",2,2,180000,31
"NOT_PAID",2,1,2e+05,42
"PAID",2,2,220000,32
"PAID",2,1,250000,36
"PAID",2,2,250000,39
"PAID",2,1,4e+05,47
"PAID",2,2,50000,38
"PAID",2,2,480000,48
"PAID",2,1,470000,39
"PAID",2,1,3e+05,36
"PAID",2,2,160000,44
"PAID",2,1,160000,42
"PAID",2,2,230000,33
"PAID",2,2,50000,49
"PAID",2,1,150000,48
"PAID",2,1,130000,50
"NOT_PAID",2,2,360000,49
"NOT_PAID",2,1,150000,50
"PAID",2,1,70000,50
"PAID",2,1,450000,49
"NOT_PAID",2,1,2e+05,49
"NOT_PAID",2,1,80000,50
"PAID",2,1,340000,48
"NOT_PAID",2,2,50000,52
"PAID",2,1,2e+05,50
"PAID",2,1,210000,48
"PAID",2,1,360000,49
"PAID",2,1,230000,50
"NOT_PAID",2,1,50000,48
"NOT_PAID",2,1,120000,50
"PAID",2,2,340000,50
"NOT_PAID",2,1,50000,49
"PAID",2,1,70000,49
"PAID",2,1,1e+05,50
"NOT_PAID",2,1,20000,49
"PAID",2,1,80000,49
"PAID",2,2,280000,49
"PAID",2,1,3e+05,50
"NOT_PAID",2,1,5e+05,49
"PAID",2,2,50000,51
"NOT_PAID",2,2,140000,50
"NOT_PAID",2,2,210000,49
"PAID",2,1,1e+05,49
"PAID",2,1,50000,50
"PAID",2,1,20000,51
"PAID",2,1,2e+05,50
"PAID",2,1,1e+05,51
"NOT_PAID",2,1,50000,50
"PAID",2,1,230000,53
"PAID",2,1,260000,50
"NOT_PAID",2,1,120000,52
"PAID",2,2,380000,51
"PAID",2,1,80000,65
"PAID",2,1,240000,50
"NOT_PAID",2,1,30000,54
"PAID",2,1,30000,59
"PAID",2,2,80000,55
"PAID",2,1,50000,54
"PAID",2,2,10000,56
"NOT_PAID",2,1,1e+05,50
"PAID",2,1,280000,50
"NOT_PAID",2,1,30000,55
"PAID",2,1,80000,50
"PAID",2,2,30000,51
"PAID",2,2,170000,51
"PAID",2,1,60000,52
"PAID",2,1,1e+05,50
"NOT_PAID",2,1,160000,58
"PAID",2,2,50000,55
"NOT_PAID",2,1,360000,59
"PAID",2,1,210000,52
"PAID",2,1,190000,55
"PAID",2,1,90000,52
"PAID",2,1,50000,52
"PAID",2,2,30000,55
"NOT_PAID",2,1,30000,54
"NOT_PAID",2,1,180000,61
"NOT_PAID",2,1,120000,58
"PAID",2,1,80000,55
"PAID",2,1,4e+05,49
"PAID",2,2,120000,53
"NOT_PAID",2,1,1e+05,52
"PAID",2,2,3e+05,52
"PAID",2,1,80000,69
"PAID",2,1,5e+05,53
"PAID",2,1,10000,51
"PAID",2,1,1e+05,55
"PAID",2,1,240000,53
"NOT_PAID",2,1,280000,63
"PAID",2,2,20000,55
"PAID",2,1,110000,59
"PAID",2,1,290000,60
"NOT_PAID",2,1,80000,48
"PAID",2,1,30000,51
"PAID",2,1,30000,52
"NOT_PAID",2,2,60000,57
"PAID",2,1,70000,52
"PAID",2,1,140000,52
"PAID",2,2,150000,53
"NOT_PAID",2,1,90000,58
"PAID",2,1,30000,51
"PAID",2,2,60000,52
"PAID",2,1,490000,52
"NOT_PAID",2,1,230000,56
"PAID",2,1,70000,53
"NOT_PAID",2,1,60000,55
"PAID",2,1,30000,59
"PAID",2,1,70000,62
"NOT_PAID",2,1,450000,56
"NOT_PAID",2,2,20000,54
"NOT_PAID",2,1,30000,51
"PAID",2,1,80000,54
"PAID",2,2,390000,53
"PAID",2,2,30000,50
"PAID",2,1,2e+05,51
"PAID",2,2,140000,59
"NOT_PAID",2,1,30000,51
"PAID",2,1,290000,51
"PAID",2,1,2e+05,51
"PAID",2,1,180000,64
"PAID",2,1,2e+05,50
"PAID",2,1,5e+05,54
"PAID",2,1,520000,54
"PAID",2,1,90000,53
"PAID",2,1,260000,54
"NOT_PAID",2,1,50000,51
"NOT_PAID",2,3,80000,59
"PAID",2,2,210000,54
"PAID",2,1,3e+05,51
"PAID",2,1,20000,53
"PAID",2,2,50000,51
"NOT_PAID",2,1,20000,52
"PAID",2,1,150000,53
"NOT_PAID",2,3,50000,51
"PAID",2,2,50000,51
"PAID",2,2,50000,51
"PAID",2,1,2e+05,51
"PAID",2,2,80000,52
"PAID",2,2,50000,56
"PAID",2,1,2e+05,55
"PAID",2,1,210000,54
"PAID",2,1,80000,55
"PAID",2,1,2e+05,50
"PAID",2,1,2e+05,51
"NOT_PAID",2,1,220000,52
"PAID",2,1,280000,56
"PAID",2,1,250000,53
"PAID",2,1,90000,55
"PAID",2,1,320000,58
"PAID",2,1,130000,53
"PAID",2,2,50000,51
"PAID",2,1,80000,51
"PAID",2,2,430000,51
"PAID",2,1,250000,51
"PAID",2,1,50000,51
"PAID",2,3,360000,58
"PAID",2,1,450000,53
"NOT_PAID",1,2,110000,22
"PAID",1,1,360000,34
"NOT_PAID",1,2,10000,24
"NOT_PAID",1,2,2e+05,27
"NOT_PAID",1,2,20000,24
"NOT_PAID",1,2,70000,28
"NOT_PAID",2,1,80000,55
"PAID",2,2,250000,55
"PAID",1,2,90000,34
"PAID",1,1,1e+05,42
"PAID",1,1,230000,39
"PAID",1,2,380000,32
"PAID",1,2,390000,29
"PAID",1,2,120000,30
"PAID",1,1,20000,27
"PAID",1,1,20000,41
"NOT_PAID",1,2,160000,25
"PAID",1,2,240000,35
"PAID",1,2,30000,23
"PAID",1,2,50000,24
"PAID",1,2,30000,23
"PAID",1,2,20000,23
"PAID",1,2,80000,23
"NOT_PAID",1,2,20000,23
"PAID",1,2,50000,23
"PAID",1,2,90000,23
"PAID",1,2,50000,24
"NOT_PAID",1,2,20000,23
"PAID",1,2,30000,24
"PAID",1,2,50000,23
"PAID",1,2,20000,23
"PAID",1,2,20000,22
"PAID",1,2,20000,23
"NOT_PAID",1,2,50000,22
"PAID",1,2,20000,22
"PAID",1,2,20000,23
"NOT_PAID",1,2,50000,23
"NOT_PAID",1,2,10000,23
"NOT_PAID",1,2,10000,23
"PAID",1,2,20000,22
"PAID",1,2,10000,22
"PAID",1,2,50000,25
"NOT_PAID",1,2,30000,25
"PAID",1,2,170000,26
"NOT_PAID",1,2,50000,23
"NOT_PAID",1,2,60000,24
"PAID",1,2,50000,26
"PAID",1,2,50000,22
"PAID",1,2,50000,24
"PAID",1,2,1e+05,24
"PAID",1,2,10000,25
"NOT_PAID",1,2,80000,26
"PAID",1,2,3e+05,26
"NOT_PAID",1,2,10000,23
"PAID",1,2,30000,24
"PAID",1,2,50000,24
"PAID",1,2,30000,24
"PAID",1,2,90000,26
"NOT_PAID",1,2,20000,23
"PAID",1,2,80000,23
"PAID",1,2,90000,24
"NOT_PAID",1,2,20000,24
"NOT_PAID",1,2,30000,24
"NOT_PAID",1,2,10000,23
"PAID",1,2,70000,25
"NOT_PAID",1,2,40000,26
"NOT_PAID",1,2,170000,26
"PAID",1,2,10000,24
"PAID",1,2,30000,25
"NOT_PAID",1,2,10000,24
"PAID",1,2,50000,24
"PAID",1,2,30000,24
"PAID",1,2,50000,24
"PAID",1,2,20000,24
"NOT_PAID",1,2,10000,25
"PAID",1,2,50000,24
"NOT_PAID",1,2,50000,24
"PAID",1,2,50000,25
"PAID",1,2,160000,25
"PAID",1,2,50000,24
"PAID",1,2,30000,24
"NOT_PAID",1,2,60000,27
"PAID",1,2,150000,25
"PAID",1,2,30000,26
"PAID",1,2,20000,26
"PAID",1,2,20000,26
"PAID",1,1,50000,24
"PAID",1,2,2e+05,33
"PAID",1,2,70000,25
"PAID",1,1,150000,28
"PAID",1,2,130000,27
"PAID",1,2,20000,27
"PAID",1,2,60000,27
"PAID",1,2,50000,24
"PAID",1,2,210000,27
"PAID",1,2,150000,26
"PAID",1,2,50000,25
"PAID",1,2,40000,26
"NOT_PAID",1,2,90000,27
"PAID",1,2,70000,27
"PAID",1,2,20000,27
"PAID",1,2,30000,24
"PAID",1,2,20000,25
"NOT_PAID",1,2,60000,25
"PAID",1,2,50000,26
"PAID",1,2,50000,25
"NOT_PAID",1,2,10000,25
"NOT_PAID",1,2,20000,22
"PAID",1,2,110000,26
"PAID",1,2,30000,26
"NOT_PAID",1,2,2e+05,27
"PAID",1,2,70000,27
"PAID",1,2,80000,27
"PAID",1,1,80000,28
"PAID",1,2,20000,24
"PAID",1,2,10000,23
"PAID",1,2,60000,25
"NOT_PAID",1,2,50000,27
"NOT_PAID",1,2,110000,28
"PAID",1,1,210000,29
"PAID",1,2,40000,29
"PAID",1,2,360000,29
"PAID",1,1,320000,29
"PAID",1,2,130000,27
"NOT_PAID",1,2,130000,26
"PAID",1,2,50000,26
"PAID",1,2,50000,25
"PAID",1,1,360000,27
"NOT_PAID",1,2,160000,27
"PAID",1,2,2e+05,26
"PAID",1,2,30000,26
"PAID",1,2,360000,26
"PAID",1,2,20000,28
"NOT_PAID",1,2,80000,27
"PAID",1,2,490000,28
"PAID",1,2,10000,22
"PAID",1,2,20000,23
"NOT_PAID",1,2,30000,25
"PAID",1,2,50000,26
"PAID",1,2,340000,25
"PAID",1,2,180000,26
"PAID",1,2,40000,26
"PAID",1,2,140000,27
"PAID",1,2,210000,27
"PAID",1,2,150000,26
"PAID",1,2,160000,24
"NOT_PAID",1,2,50000,24
"PAID",1,2,50000,24
"PAID",1,2,40000,24
"PAID",1,2,70000,24
"PAID",1,2,310000,27
"NOT_PAID",1,2,40000,28
"PAID",1,2,50000,27
"PAID",1,2,140000,27
"NOT_PAID",1,2,80000,27
"PAID",1,1,230000,27
"NOT_PAID",1,2,50000,23
"NOT_PAID",1,2,160000,27
"NOT_PAID",1,2,2e+05,26
"PAID",1,2,130000,27
"PAID",1,2,130000,29
"PAID",1,2,1e+05,28
"PAID",1,2,160000,30
"PAID",1,2,60000,29
