destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Accepted,ageActual
Work,Alone,Rainy,55,7AM,Bar,1d,Male,26,Married partner,1,Bachelors degree,Management,$12500 - $24999,NA,1~3,4~8,1~3,1~3,NA,1,1,1,0,1,1,26
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,26,Married partner,1,Bachelors degree,Management,$12500 - $24999,NA,1~3,4~8,1~3,1~3,NA,1,1,0,1,0,1,23
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,1,38
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,0,43
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,1,44
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,0,40
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,0,1,0,40
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,0,1,1,40
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,0,1,0,41
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,0,1,0,45
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,1,45
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,1,0,0,41
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,0,40
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,1,37
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,0,1,1,43
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,1,0,1,43
Home,Alone,Rainy,55,6PM,Bar,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,1,0,1,1,45
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,1,0,1,0,44
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,0,1,1,41
Work,Alone,Sunny,30,7AM,Bar,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,1,0,0,39
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,1,0,0,43
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,0,0,1,0,1,42
Work,Alone,Rainy,55,7AM,Bar,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,1,0,1,1,40
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,NA,less1,less1,1~3,1~3,less1,1,1,0,1,0,1,40
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,0,23
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,1,20
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,1,22
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,1,19
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,0,0,0,1,0,17
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,0,0,0,1,1,23
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,0,22
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,0,0,0,1,1,20
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,0,0,1,0,1,23
Home,Alone,Rainy,55,6PM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,1,0,1,0,18
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,1,0,1,0,23
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,0,1,0,23
Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,1,0,0,21
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,1,0,0,22
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,0,0,1,0,1,25
Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,1,0,1,0,23
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,NA,never,less1,1~3,1~3,never,1,1,0,1,0,0,21
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,0,1,1,43
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,0,1,1,39
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,0,1,1,41
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,0,1,1,37
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,0,0,0,1,0,41
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,0,0,0,1,1,43
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,0,0,0,1,1,39
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,0,0,1,0,1,40
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,1,0,1,0,40
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,0,1,1,43
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,1,0,0,38
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,0,0,1,0,0,44
Work,Alone,Rainy,55,7AM,Bar,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,1,0,1,0,41
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Food Preparation & Serving Related,$100000 or More,NA,less1,gt8,4~8,4~8,4~8,1,1,0,1,0,1,39
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,1,32
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,0,32
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,0,33
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,1,29
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,0,1,0,33
No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,0,1,1,30
No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,0,1,0,32
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,0,1,0,32
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,0,1,1,30
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,1,0,1,29
Home,Alone,Rainy,55,6PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,1,0,1,1,30
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,1,0,1,0,32
Home,Partner,Sunny,55,10PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,1,0,1,1,30
Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,1,0,1,28
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,0,30
Home,Partner,Rainy,55,6PM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,1,0,1,29
Work,Alone,Sunny,30,7AM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,1,0,0,34
Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,0,1,0,31
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,1,0,0,31
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,0,0,1,0,1,28
Work,Alone,Rainy,55,7AM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,1,0,1,0,32
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,NA,less1,1~3,less1,1~3,less1,1,1,0,1,0,0,32
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,28
No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,32
No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,30
No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,31
No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,29
No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,30
No Urgent Place,Alone,Rainy,55,2PM,Carry out & Take away,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,32
No Urgent Place,Alone,Sunny,80,10AM,Restaurant(<20),2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,32
No Urgent Place,Alone,Snowy,30,10AM,Restaurant(<20),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,32
Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,1,0,1,34
Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,33
Home,Alone,Rainy,55,10PM,Coffee House,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,1,0,1,28
Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,34
Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,1,0,1,1,31
Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,1,0,1,29
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,33
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,1,0,1,30
Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,0,1,1,32
Work,Alone,Snowy,30,7AM,Coffee House,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,1,0,1,30
Work,Alone,Snowy,30,7AM,Restaurant(<20),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,0,0,1,1,32
Work,Alone,Snowy,30,7AM,Bar,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,1,1,0,1,0,27
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,NA,never,1~3,1~3,1~3,less1,1,0,0,1,0,1,31
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,30
No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,31
No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,30
No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,33
No Urgent Place,Friend(s),Snowy,30,2PM,Restaurant(<20),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,30
No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,32
No Urgent Place,Alone,Rainy,55,2PM,Carry out & Take away,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,30
No Urgent Place,Alone,Sunny,80,10AM,Restaurant(<20),2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,34
No Urgent Place,Alone,Snowy,30,10AM,Restaurant(<20),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,32
Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,1,0,0,31
Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,32
Home,Alone,Rainy,55,10PM,Coffee House,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,1,0,0,30
Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,32
Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,1,0,1,0,32
Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,1,0,0,30
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,33
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,1,0,0,33
Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0,34
Work,Alone,Snowy,30,7AM,Coffee House,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,1,0,0,31
Work,Alone,Snowy,30,7AM,Restaurant(<20),1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,0,0,1,0,34
Work,Alone,Snowy,30,7AM,Bar,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,1,1,0,1,0,30
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,NA,gt8,4~8,4~8,4~8,4~8,1,0,0,1,0,0,32
No Urgent Place,Partner,Sunny,30,10AM,Restaurant(20-50),1d,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Student,$87500 - $99999,NA,never,4~8,less1,4~8,less1,1,0,0,0,1,0,25
No Urgent Place,Partner,Rainy,55,6PM,Bar,2h,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Student,$87500 - $99999,NA,never,4~8,less1,4~8,less1,1,1,0,0,1,0,26
No Urgent Place,Partner,Snowy,30,10AM,Restaurant(<20),1d,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Student,$87500 - $99999,NA,never,4~8,less1,4~8,less1,1,0,0,0,1,1,27
Home,Partner,Sunny,30,6PM,Restaurant(<20),1d,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Student,$87500 - $99999,NA,never,4~8,less1,4~8,less1,1,1,1,0,1,1,24
