Limit_Bal,Education,Marriage,Age,Pay_0,Bill_Amt1,Pay_Amt1,Payment,Card
200000,Graduate school,married,42,Delay2,168289,8000,Paid,Gold
270000,Graduate school,single,34,Delay1,20979,0,Paid,Gold
120000,Graduate school,married,31,ontime,1216,416,Paid,Gold
420000,Graduate school,married,47,Delay0,54799,5000,Paid,Gold
20000,High school,single,34,Delay0,6569,2449,Paid,Gold
200000,University,single,40,Delay1,193773,7350,Missed,Gold
80000,University,married,45,Delay0,34905,1600,Paid,Gold
270000,University,single,45,Delay1,0,0,Paid,Gold
30000,University,married,45,Delay3,12751,0,Missed,Gold
80000,High school,married,45,Delay0,55385,2019,Paid,Gold
30000,University,married,39,Delay2,18557,1700,Missed,Gold
20000,Graduate school,married,36,Delay0,18958,1500,Missed,Gold
20000,University,married,33,Delay2,17999,1700,Missed,Gold
320000,University,married,35,Delay0,274599,11500,Missed,Gold
120000,High school,married,36,unknown,326,326,Paid,Gold
290000,University,married,38,Delay1,296437,25,Paid,Gold
380000,University,married,39,unknown,3074,9203,Paid,Gold
480000,Graduate school,married,49,Delay0,376186,20000,Paid,Gold
350000,University,single,47,Delay0,190211,8239,Paid,Gold
220000,Graduate school,single,36,ontime,792,0,Paid,Gold
360000,Graduate school,married,44,unknown,188,1610,Missed,Gold
420000,University,married,39,ontime,22219,7573,Paid,Gold
160000,Graduate school,married,40,Delay0,4024,3000,Missed,Gold
30000,Graduate school,single,47,Delay2,26413,0,Paid,Gold
170000,University,single,31,Delay0,8024,1610,Paid,Gold
710000,University,married,38,Delay0,67061,10045,Paid,Gold
350000,University,single,34,unknown,2184,1445,Paid,Gold
230000,University,married,36,Delay0,4761,1110,Paid,Gold
30000,University,other,40,Delay2,2922,1000,Paid,Gold
360000,Graduate school,married,38,ontime,475,0,Paid,Gold
500000,Graduate school,married,41,ontime,390,780,Paid,Gold
380000,Graduate school,married,34,Delay0,124486,3563,Paid,Gold
240000,University,married,37,Delay1,211808,2000,Paid,Gold
100000,Graduate school,single,41,Delay0,31452,1527,Missed,Gold
200000,University,single,38,Delay0,176579,6589,Missed,Gold
500000,Graduate school,single,35,unknown,5925,11194,Paid,Gold
220000,High school,married,48,unknown,0,0,Missed,Gold
640000,Graduate school,single,33,ontime,21189,4258,Paid,Gold
340000,High school,single,34,Delay0,334628,16040,Missed,Gold
400000,Graduate school,single,48,Delay0,112789,5000,Paid,Gold
200000,Graduate school,married,39,unknown,8852,5585,Paid,Gold
20000,University,married,41,Delay0,9632,1208,Paid,Gold
210000,Graduate school,married,35,ontime,205,0,Paid,Gold
280000,High school,single,35,Delay0,275659,10932,Paid,Gold
150000,University,single,36,Delay0,149931,5500,Paid,Gold
50000,Graduate school,single,36,Delay0,45010,1919,Paid,Gold
60000,University,married,36,Delay0,37129,1602,Missed,Gold
60000,High school,married,36,Delay1,0,0,Missed,Gold
200000,University,married,45,Delay0,197600,10265,Paid,Gold
30000,University,single,35,Delay0,21708,1542,Missed,Gold
130000,University,married,42,Delay1,-52,0,Missed,Gold
140000,University,married,39,Delay0,136032,5400,Paid,Gold
280000,University,single,39,Delay0,273651,11128,Paid,Gold
110000,High school,single,44,Delay0,102274,3734,Paid,Gold
130000,Graduate school,single,42,ontime,836,836,Paid,Gold
110000,University,married,48,Delay0,92806,5000,Paid,Gold
320000,Graduate school,married,38,Delay0,18924,3000,Paid,Gold
490000,Graduate school,single,41,Delay0,345075,10000,Paid,Gold
360000,Graduate school,single,45,ontime,287,29794,Paid,Gold
280000,Graduate school,married,37,Delay2,1405,1549,Paid,Gold
290000,Graduate school,married,36,Delay2,170953,546,Paid,Gold
180000,University,single,39,Delay0,119466,4500,Paid,Gold
150000,University,single,36,Delay0,32263,3000,Paid,Gold
260000,University,married,44,ontime,11506,975,Paid,Gold
90000,High school,single,34,Delay0,74012,4600,Paid,Gold
20000,High school,single,35,Delay0,16958,1699,Paid,Gold
180000,Graduate school,single,34,ontime,4400,3018,Paid,Gold
230000,University,single,36,ontime,182,1407,Paid,Gold
260000,Graduate school,married,38,Delay3,2500,0,Missed,Gold
150000,Graduate school,single,31,Delay3,125086,4967,Missed,Gold
480000,Graduate school,married,44,ontime,634,144,Paid,Gold
110000,University,married,45,Delay0,112987,7000,Missed,Gold
150000,Graduate school,married,49,Delay0,20604,1359,Paid,Gold
170000,Graduate school,single,42,Delay0,166708,4000,Paid,Gold
50000,University,single,44,Delay0,49699,2300,Paid,Gold
400000,other,single,40,Delay0,178069,6496,Paid,Gold
430000,High school,single,47,Delay1,-18,6408,Paid,Gold
300000,Graduate school,married,40,ontime,4950,0,Paid,Gold
40000,Graduate school,married,33,Delay0,21107,3400,Paid,Gold
180000,University,married,45,Delay0,130950,6000,Paid,Gold
300000,High school,single,31,Delay0,80928,4000,Paid,Gold
20000,University,other,49,Delay0,16336,1294,Missed,Gold
230000,High school,single,32,ontime,326,326,Paid,Gold
180000,Graduate school,married,46,Delay0,178517,5000,Paid,Gold
50000,University,single,36,Delay1,19649,1500,Missed,Gold
160000,Graduate school,married,37,Delay0,16750,1100,Paid,Gold
100000,University,single,43,ontime,6768,10015,Paid,Gold
140000,University,married,35,Delay0,135227,5304,Paid,Gold
70000,High school,married,30,Delay0,67730,3000,Paid,Gold
400000,Graduate school,single,32,Delay0,55773,3028,Paid,Gold
330000,Graduate school,married,35,ontime,3888,14782,Paid,Gold
130000,University,married,39,Delay0,103566,3969,Missed,Gold
410000,Graduate school,married,46,unknown,8756,1237,Paid,Gold
350000,University,single,36,Delay0,15061,10000,Paid,Gold
360000,Graduate school,single,35,Delay0,41327,20059,Paid,Gold
90000,University,married,41,unknown,188,188,Paid,Gold
100000,University,married,46,ontime,390,3505,Paid,Gold
200000,University,single,36,Delay0,193097,10000,Paid,Gold
20000,University,married,38,Delay0,5705,1266,Missed,Gold
230000,University,married,35,Delay0,170413,5976,Paid,Gold
20000,University,married,31,Delay0,18764,1610,Paid,Gold
130000,University,single,31,Delay3,300,0,Missed,Gold
150000,High school,single,32,Delay0,150201,5039,Paid,Gold
160000,Graduate school,single,31,unknown,2930,466,Paid,Gold
20000,University,single,30,Delay3,15556,2000,Paid,Gold
130000,Graduate school,single,48,Delay0,102771,4843,Paid,Gold
490000,Graduate school,married,43,Delay2,3956,3081,Missed,Gold
360000,Graduate school,married,45,ontime,2369,1367,Paid,Gold
150000,University,married,40,Delay0,172935,35749,Paid,Gold
70000,Graduate school,married,44,Delay1,14960,0,Missed,Gold
360000,University,other,32,unknown,10591,326,Paid,Gold
500000,Graduate school,married,37,Delay1,271115,15873,Paid,Gold
250000,University,single,38,ontime,2395,29658,Paid,Gold
50000,University,single,38,Delay0,46005,1266,Paid,Gold
250000,University,married,45,Delay0,142001,5084,Paid,Gold
20000,Graduate school,single,40,Delay2,15563,2000,Paid,Gold
360000,High school,single,33,unknown,0,0,Paid,Gold
80000,University,single,41,Delay0,80920,3500,Paid,Gold
140000,Graduate school,single,44,Delay0,72763,3905,Paid,Gold
140000,University,single,36,Delay0,123474,4409,Missed,Gold
50000,University,single,37,Delay2,72034,7300,Missed,Gold
160000,University,single,34,Delay0,144953,6000,Paid,Gold
50000,University,single,49,Delay0,41638,2000,Paid,Gold
200000,University,married,41,Delay2,1075,11000,Paid,Gold
80000,Graduate school,single,38,Delay1,67046,3100,Missed,Gold
140000,University,single,33,unknown,0,935,Paid,Gold
90000,University,single,34,Delay0,77846,5700,Paid,Gold
40000,University,married,47,Delay0,34664,3524,Paid,Gold
10000,University,married,38,Delay1,4437,1150,Paid,Gold
500000,University,married,33,Delay0,26597,3357,Paid,Gold
410000,Graduate school,married,41,Delay0,396975,30000,Paid,Gold
20000,University,single,49,Delay0,19111,1286,Paid,Gold
200000,Graduate school,married,37,Delay1,0,0,Paid,Gold
50000,Graduate school,single,32,Delay0,49571,1773,Paid,Gold
150000,Graduate school,married,44,ontime,4825,3018,Paid,Gold
180000,Graduate school,married,49,ontime,1092,1733,Missed,Gold
80000,High school,single,33,Delay1,0,3495,Paid,Gold
300000,University,single,34,Delay0,50281,2000,Paid,Gold
150000,Graduate school,single,36,Delay2,167094,5068,Missed,Gold
220000,High school,married,48,Delay1,0,0,Paid,Gold
120000,University,single,35,Delay0,90972,4000,Paid,Gold
360000,Graduate school,single,43,ontime,59,4465,Paid,Gold
550000,other,married,37,Delay0,452600,16025,Missed,Gold
260000,Graduate school,single,39,Delay3,235799,13,Paid,Gold
80000,High school,married,45,Delay0,8133,3000,Missed,Gold
160000,Graduate school,married,48,Delay1,0,0,Paid,Gold
190000,University,married,48,Delay0,6450,189717,Paid,Gold
250000,Graduate school,married,44,ontime,3893,54946,Paid,Gold
30000,High school,single,37,Delay0,22629,5002,Paid,Gold
100000,University,single,37,Delay2,24927,3185,Missed,Gold
350000,Graduate school,married,35,Delay0,15193,5197,Paid,Gold
120000,High school,married,45,Delay0,24591,3000,Paid,Gold
350000,Graduate school,married,43,unknown,2878,0,Paid,Gold
340000,University,married,49,Delay0,9983,43418,Paid,Gold
360000,Graduate school,single,39,ontime,2758,1448,Paid,Gold
410000,University,married,47,ontime,40390,9760,Paid,Gold
170000,University,married,42,Delay0,162880,8000,Paid,Gold
110000,University,single,38,Delay0,95925,4000,Paid,Gold
30000,High school,single,51,Delay0,24070,2000,Paid,Gold
200000,University,married,54,Delay0,41190,2138,Paid,Gold
250000,High school,married,50,Delay0,254893,9316,Paid,Gold
240000,Graduate school,married,50,ontime,35117,11051,Paid,Gold
210000,Graduate school,married,50,Delay1,0,0,Paid,Gold
30000,High school,married,52,Delay0,28541,1502,Paid,Gold
30000,High school,married,51,Delay0,13386,1218,Paid,Gold
40000,High school,married,56,Delay1,0,0,Missed,Gold
50000,High school,other,55,Delay0,23498,1336,Paid,Gold
50000,University,married,50,Delay0,47053,1200,Missed,Gold
20000,University,married,50,Delay0,14123,3200,Paid,Gold
20000,High school,married,52,Delay2,8145,2474,Missed,Gold
240000,University,married,51,Delay0,98588,3592,Missed,Gold
110000,High school,single,52,Delay0,56327,2700,Paid,Gold
90000,University,single,52,Delay0,86826,4000,Paid,Gold
110000,Graduate school,married,52,Delay0,82390,4000,Paid,Gold
500000,Graduate school,married,50,Delay0,350340,12884,Paid,Gold
20000,University,married,54,Delay0,18398,2000,Paid,Gold
70000,High school,married,50,Delay2,41087,2000,Missed,Gold
50000,High school,single,51,Delay1,0,0,Missed,Gold
120000,High school,married,53,Delay0,88702,14357,Missed,Gold
50000,University,married,60,Delay0,46344,1389,Paid,Gold
20000,University,married,50,Delay0,5519,1200,Paid,Gold
30000,University,single,51,Delay0,29628,1460,Paid,Gold
290000,High school,married,61,Delay0,281967,10492,Paid,Gold
80000,University,married,61,Delay0,81647,5500,Missed,Gold
110000,University,married,50,Delay0,110406,4600,Paid,Gold
190000,High school,single,54,Delay0,142032,5883,Paid,Gold
50000,Graduate school,single,48,Delay0,56672,2500,Paid,Gold
50000,High school,married,51,Delay0,38302,1634,Paid,Gold
20000,High school,married,52,Delay2,16290,1289,Paid,Gold
110000,High school,married,57,ontime,390,390,Paid,Gold
350000,University,married,50,Delay0,83134,3969,Paid,Gold
60000,High school,married,52,Delay0,57470,2200,Missed,Gold
20000,High school,single,59,Delay2,7451,2000,Paid,Gold
430000,Graduate school,married,51,Delay0,4704,9723,Paid,Gold
260000,University,married,51,unknown,0,0,Missed,Gold
140000,University,married,52,Delay1,31511,0,Missed,Gold
360000,Graduate school,married,50,ontime,1858,0,Paid,Gold
280000,University,married,50,unknown,5622,4573,Paid,Gold
10000,University,married,50,Delay0,3664,1300,Paid,Gold
280000,University,married,49,Delay0,94916,3500,Paid,Gold
50000,Graduate school,married,63,ontime,264,528,Paid,Gold
50000,University,single,56,Delay0,37624,8000,Paid,Gold
280000,University,married,53,Delay0,278127,1700,Missed,Gold
20000,University,married,50,Delay0,18865,1500,Paid,Gold
80000,University,married,51,Delay2,1041,1000,Missed,Gold
50000,University,married,51,Delay0,46094,1831,Paid,Gold
360000,Graduate school,married,51,Delay0,346225,14562,Missed,Gold
260000,Graduate school,married,50,unknown,390,7516,Paid,Gold
20000,High school,married,60,Delay1,17495,0,Paid,Gold
110000,University,married,51,Delay0,45012,2000,Paid,Gold
20000,University,single,52,Delay0,19626,1311,Missed,Gold
20000,other,single,55,Delay0,69257,2400,Missed,Gold
70000,Graduate school,married,60,Delay0,69956,2500,Paid,Gold
30000,High school,married,52,Delay1,3997,0,Missed,Gold
230000,High school,married,61,Delay2,2500,0,Missed,Gold
160000,High school,married,57,ontime,759,209,Missed,Gold
30000,High school,married,50,ontime,390,390,Paid,Gold
50000,High school,other,52,unknown,0,0,Missed,Gold
210000,High school,married,47,ontime,1772,0,Paid,Gold
50000,High school,single,60,Delay0,46362,1800,Paid,Gold
150000,Graduate school,married,55,Delay3,97719,4500,Missed,Gold
660000,Graduate school,single,55,ontime,284334,6486,Paid,Gold
100000,University,married,47,Delay1,99823,0,Paid,Gold
700000,University,married,50,Delay0,280809,10000,Paid,Gold
300000,Graduate school,married,50,Delay2,245193,11000,Missed,Gold
320000,Graduate school,married,50,unknown,18831,1809,Paid,Gold
250000,Graduate school,married,50,Delay1,0,0,Paid,Gold
150000,Graduate school,single,50,ontime,829,18400,Paid,Gold
200000,Graduate school,single,50,Delay1,-6676,16374,Missed,Gold
50000,High school,single,52,Delay0,50717,1357,Missed,Gold
320000,Graduate school,married,52,Delay0,293481,10104,Paid,Gold
20000,High school,married,51,Delay0,14962,2890,Paid,Gold
170000,University,married,64,ontime,1922,1788,Paid,Gold
50000,University,married,52,Delay1,50757,0,Missed,Gold
130000,University,married,52,ontime,6954,12,Paid,Gold
150000,Graduate school,married,59,unknown,5066,2616,Paid,Gold
500000,Graduate school,married,53,unknown,13331,13941,Paid,Gold
410000,University,married,54,ontime,1413,1710,Paid,Gold
50000,University,married,53,Delay0,70820,1998,Paid,Gold
200000,other,married,66,Delay0,143994,4767,Paid,Gold
230000,High school,married,55,Delay0,208273,10012,Paid,Gold
20000,High school,single,53,Delay0,19165,3000,Missed,Gold
300000,High school,married,53,unknown,-3,0,Paid,Gold
20000,High school,other,57,Delay0,19071,2000,Paid,Gold
380000,Graduate school,married,55,Delay0,59881,2185,Paid,Gold
150000,University,married,57,Delay2,14496,1600,Missed,Gold
20000,University,married,53,Delay1,5397,1000,Paid,Gold
130000,High school,single,56,Delay0,33928,2000,Paid,Gold
350000,Graduate school,married,57,Delay0,262719,11500,Paid,Gold
440000,Graduate school,married,64,Delay0,427038,20000,Paid,Gold
170000,University,married,54,ontime,186,116,Paid,Gold
70000,Graduate school,married,67,Delay1,275,10400,Paid,Gold
270000,Graduate school,married,58,unknown,9211,9012,Paid,Gold
500000,University,married,59,Delay0,197792,7200,Paid,Gold
200000,High school,married,60,Delay0,135775,4916,Paid,Gold
290000,High school,married,55,Delay0,21372,5000,Paid,Gold
50000,Graduate school,single,54,Delay0,48092,2500,Paid,Gold
20000,High school,married,57,Delay1,1472,0,Missed,Gold
80000,High school,married,56,Delay0,49897,1822,Paid,Gold
70000,University,single,55,Delay0,31081,1474,Paid,Gold
50000,High school,married,53,Delay0,48684,1974,Paid,Gold
160000,University,married,55,Delay0,155389,6911,Paid,Gold
70000,Graduate school,other,57,Delay0,70051,3567,Paid,Gold
230000,Graduate school,single,59,Delay1,0,0,Paid,Gold
180000,University,married,70,Delay0,12216,1724,Paid,Gold
20000,University,single,56,Delay5,19977,0,Paid,Gold
350000,Graduate school,married,70,Delay0,106813,4000,Paid,Gold
70000,University,married,54,ontime,20706,1351,Paid,Gold
20000,University,single,54,Delay0,37720,1200,Paid,Gold
180000,University,single,56,Delay0,89560,3460,Paid,Gold
320000,High school,married,56,Delay0,274210,9441,Paid,Gold
50000,University,married,53,Delay2,17946,1306,Paid,Gold
50000,University,married,56,Delay0,48895,1775,Paid,Gold
180000,University,married,55,ontime,6854,560,Missed,Gold
130000,University,married,55,ontime,780,390,Paid,Gold
20000,High school,single,57,ontime,170,0,Paid,Gold
500000,University,married,54,Delay0,108075,5014,Paid,Gold
50000,University,married,58,ontime,382,0,Paid,Gold
760000,High school,married,54,Delay0,447670,20011,Paid,Gold
20000,University,married,55,Delay3,13139,0,Missed,Gold
200000,Graduate school,married,54,ontime,22413,890,Paid,Gold
500000,University,married,59,unknown,-3182,0,Paid,Gold
70000,Graduate school,married,54,ontime,1261,1261,Paid,Gold
50000,University,married,54,Delay2,48556,1804,Missed,Gold
680000,University,single,64,Delay0,568532,22000,Paid,Gold
290000,University,married,53,ontime,4975,1027,Paid,Gold
450000,Graduate school,married,53,ontime,17530,3885,Paid,Gold
370000,Graduate school,married,68,Delay0,8207,3000,Paid,Gold
80000,Graduate school,married,53,Delay0,9527,42908,Paid,Gold
40000,Graduate school,married,57,Delay0,87313,2729,Paid,Gold
60000,Graduate school,married,54,Delay1,60500,0,Paid,Gold
300000,Graduate school,married,58,ontime,13620,5823,Paid,Gold
430000,Graduate school,married,69,Delay0,3658,1962,Paid,Gold
190000,High school,married,67,Delay2,186797,9000,Paid,Gold
200000,University,married,65,ontime,1269,3789,Paid,Gold
150000,Graduate school,married,54,Delay1,23959,0,Missed,Gold
